model	metric	value
EASER_neighborhood=2234_l2_norm=1091$3721047037218	Gini	0.053122763122003036
EASER_neighborhood=2234_l2_norm=1091$3721047037218	SEntropy	7.2269037673624945
EASER_neighborhood=2234_l2_norm=1091$3721047037218	EFD	0.05982133867367118
EASER_neighborhood=2234_l2_norm=1091$3721047037218	EPC	0.006932442298246413
EASER_neighborhood=2234_l2_norm=1911$401192756757	nDCG	0.05135271595404577
EASER_neighborhood=2234_l2_norm=1911$401192756757	Recall	0.15215527798187606
EASER_neighborhood=2234_l2_norm=1911$401192756757	Precision	0.006994856722997795
EASER_neighborhood=2234_l2_norm=1911$401192756757	nDCGRendle2020	0.05135271595404577
EASER_neighborhood=2234_l2_norm=1911$401192756757	HR	0.3019838354151359
EASER_neighborhood=2234_l2_norm=1911$401192756757	F1	0.013295542786205867
EASER_neighborhood=2234_l2_norm=1911$401192756757	MAP	0.0072337439113789705
EASER_neighborhood=2234_l2_norm=1911$401192756757	MAR	0.07935023267205486
EASER_neighborhood=2234_l2_norm=1911$401192756757	MRR	0.03142552968430973
EASER_neighborhood=2234_l2_norm=1911$401192756757	ACLT	0.44158706833210876
EASER_neighborhood=2234_l2_norm=1911$401192756757	APLT	0.008831741366642174
EASER_neighborhood=2234_l2_norm=1911$401192756757	ARP	63.64066127847171
EASER_neighborhood=2234_l2_norm=1911$401192756757	PopREO	0.9455220131900897
EASER_neighborhood=2234_l2_norm=1911$401192756757	PopRSP	0.9921279792580678
EASER_neighborhood=2234_l2_norm=1911$401192756757	ItemCoverage	997.0
EASER_neighborhood=2234_l2_norm=1911$401192756757	UserCoverage	1361.0
EASER_neighborhood=2234_l2_norm=1911$401192756757	Gini	0.050197883395583065
EASER_neighborhood=2234_l2_norm=1911$401192756757	SEntropy	7.141821311955633
EASER_neighborhood=2234_l2_norm=1911$401192756757	EFD	0.05853676822497302
EASER_neighborhood=2234_l2_norm=1911$401192756757	EPC	0.006799196191126605
